Program ID: "SimCCT" -Solid State Phase Transformation (SSPT) tool, v1.25 beta (4th March 2019) v2.21 13th Aug 2018
 
 ============ TTT & CCT data ==========
Time Temperature Transformation (TTT) AND Continuous Cooling Transformation (CCT) results for the following conditions
 
Material Composition ID: enter alloy name/ID
 
Li 1998 used (suspect!)
 
Ae1: 701
Ae3: 845.374498536004
% nuleation at start: 1
% nuleation at finish: 99.9
 
ASTM median prior grain size: 8.0
Diameter prior grain size: 0.02209 mm
 
 
Initial CCT temperature: 899 C
 
 ============================================      TTT data     ====================================
 
     Ferrite-nuc,, Ferrite-comp,, Pearlite-nuc,, Pearlite-comp,, Bainite-nuc,, Bainite-comp,, Martensite-nuc
Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,
1.77, 562.0, 30.96, 562.0, 288.07, 562.0, 1046.98, 562.0, 0.10, 513.0, 2.00, 513.0, 0.00, 0.0
1.75, 563.0, 30.68, 563.0, 288.60, 563.0, 1048.88, 563.0, 0.10, 514.0, 2.03, 514.0, 0.00, 0.0
1.74, 564.0, 30.40, 564.0, 289.18, 564.0, 1051.00, 564.0, 0.11, 515.0, 2.07, 515.0, 0.00, 0.0
1.72, 565.0, 30.12, 565.0, 289.82, 565.0, 1053.34, 565.0, 0.11, 516.0, 2.11, 516.0, 0.00, 0.0
1.71, 566.0, 29.85, 566.0, 290.53, 566.0, 1055.91, 566.0, 0.11, 517.0, 2.16, 517.0, 0.00, 0.0
1.69, 567.0, 29.59, 567.0, 291.30, 567.0, 1058.71, 567.0, 0.11, 518.0, 2.21, 518.0, 0.00, 0.0
1.68, 568.0, 29.33, 568.0, 292.13, 568.0, 1061.74, 568.0, 0.12, 519.0, 2.26, 519.0, 0.00, 0.0
1.66, 569.0, 29.08, 569.0, 293.04, 569.0, 1065.02, 569.0, 0.12, 520.0, 2.31, 520.0, 0.00, 0.0
1.65, 570.0, 28.83, 570.0, 294.00, 570.0, 1068.53, 570.0, 0.12, 521.0, 2.37, 521.0, 0.00, 0.0
1.63, 571.0, 28.58, 571.0, 295.04, 571.0, 1072.30, 571.0, 0.13, 522.0, 2.43, 522.0, 0.00, 0.0
1.62, 572.0, 28.34, 572.0, 296.14, 572.0, 1076.32, 572.0, 0.13, 523.0, 2.50, 523.0, 0.00, 0.0
1.61, 573.0, 28.10, 573.0, 297.32, 573.0, 1080.59, 573.0, 0.13, 524.0, 2.57, 524.0, 0.00, 0.0
1.59, 574.0, 27.87, 574.0, 298.57, 574.0, 1085.14, 574.0, 0.14, 525.0, 2.65, 525.0, 0.00, 0.0
1.58, 575.0, 27.64, 575.0, 299.90, 575.0, 1089.95, 575.0, 0.14, 526.0, 2.74, 526.0, 0.00, 0.0
1.57, 576.0, 27.42, 576.0, 301.30, 576.0, 1095.04, 576.0, 0.15, 527.0, 2.83, 527.0, 0.00, 0.0
1.56, 577.0, 27.20, 577.0, 302.78, 577.0, 1100.42, 577.0, 0.15, 528.0, 2.93, 528.0, 0.00, 0.0
1.54, 578.0, 26.98, 578.0, 304.34, 578.0, 1106.09, 578.0, 0.16, 529.0, 3.04, 529.0, 0.00, 0.0
1.53, 579.0, 26.77, 579.0, 305.98, 579.0, 1112.06, 579.0, 0.16, 530.0, 3.16, 530.0, 0.00, 0.0
1.52, 580.0, 26.56, 580.0, 307.71, 580.0, 1118.34, 580.0, 0.17, 531.0, 3.29, 531.0, 0.00, 0.0
1.51, 581.0, 26.36, 581.0, 309.52, 581.0, 1124.93, 581.0, 0.18, 532.0, 3.43, 532.0, 0.00, 0.0
1.50, 582.0, 26.16, 582.0, 311.42, 582.0, 1131.85, 582.0, 0.18, 533.0, 3.58, 533.0, 0.00, 0.0
1.48, 583.0, 25.97, 583.0, 313.42, 583.0, 1139.10, 583.0, 0.19, 534.0, 3.75, 534.0, 0.00, 0.0
1.47, 584.0, 25.77, 584.0, 315.51, 584.0, 1146.70, 584.0, 0.20, 535.0, 3.94, 535.0, 0.00, 0.0
1.46, 585.0, 25.58, 585.0, 317.70, 585.0, 1154.65, 585.0, 0.21, 536.0, 4.15, 536.0, 0.00, 0.0
1.45, 586.0, 25.40, 586.0, 319.99, 586.0, 1162.97, 586.0, 0.23, 537.0, 4.38, 537.0, 0.00, 0.0
1.44, 587.0, 25.22, 587.0, 322.38, 587.0, 1171.66, 587.0, 0.24, 538.0, 4.64, 538.0, 0.00, 0.0
1.43, 588.0, 25.04, 588.0, 324.88, 588.0, 1180.74, 588.0, 0.25, 539.0, 4.93, 539.0, 0.00, 0.0
1.42, 589.0, 24.87, 589.0, 327.49, 589.0, 1190.23, 589.0, 0.27, 540.0, 5.26, 540.0, 0.00, 0.0
1.41, 590.0, 24.70, 590.0, 330.21, 590.0, 1200.13, 590.0, 0.29, 541.0, 5.63, 541.0, 0.00, 0.0
1.40, 591.0, 24.53, 591.0, 333.05, 591.0, 1210.46, 591.0, 0.31, 542.0, 6.05, 542.0, 0.00, 0.0
1.39, 592.0, 24.36, 592.0, 336.02, 592.0, 1221.23, 592.0, 0.34, 543.0, 6.53, 543.0, 0.00, 0.0
1.38, 593.0, 24.20, 593.0, 339.11, 593.0, 1232.46, 593.0, 0.37, 544.0, 7.09, 544.0, 0.00, 0.0
1.37, 594.0, 24.04, 594.0, 342.33, 594.0, 1244.17, 594.0, 0.40, 545.0, 7.73, 545.0, 0.00, 0.0
1.37, 595.0, 23.89, 595.0, 345.69, 595.0, 1256.37, 595.0, 0.44, 546.0, 8.49, 546.0, 0.00, 0.0
1.36, 596.0, 23.74, 596.0, 349.18, 596.0, 1269.09, 596.0, 0.48, 547.0, 9.39, 547.0, 0.00, 0.0
1.35, 597.0, 23.59, 597.0, 352.83, 597.0, 1282.34, 597.0, 0.54, 548.0, 10.47, 548.0, 0.00, 0.0
1.34, 598.0, 23.44, 598.0, 356.63, 598.0, 1296.13, 598.0, 0.61, 549.0, 11.77, 549.0, 0.00, 0.0
1.33, 599.0, 23.30, 599.0, 360.58, 599.0, 1310.51, 599.0, 0.69, 550.0, 13.37, 550.0, 0.00, 0.0
1.32, 600.0, 23.16, 600.0, 364.70, 600.0, 1325.48, 600.0, 0.79, 551.0, 15.38, 551.0, 0.00, 0.0
1.32, 601.0, 23.03, 601.0, 368.99, 601.0, 1341.07, 601.0, 0.92, 552.0, 17.93, 552.0, 0.00, 0.0
1.31, 602.0, 22.89, 602.0, 373.46, 602.0, 1357.31, 602.0, 1.10, 553.0, 21.26, 553.0, 0.00, 0.0
1.30, 603.0, 22.76, 603.0, 378.11, 603.0, 1374.22, 603.0, 1.33, 554.0, 25.72, 554.0, 0.00, 0.0
1.29, 604.0, 22.63, 604.0, 382.96, 604.0, 1391.83, 604.0, 1.64, 555.0, 31.90, 555.0, 0.00, 0.0
1.29, 605.0, 22.51, 605.0, 388.01, 605.0, 1410.18, 605.0, 2.10, 556.0, 40.84, 556.0, 0.00, 0.0
1.28, 606.0, 22.39, 606.0, 393.26, 606.0, 1429.29, 606.0, 2.81, 557.0, 54.48, 557.0, 0.00, 0.0
1.27, 607.0, 22.27, 607.0, 398.74, 607.0, 1449.21, 607.0, 3.96, 558.0, 76.89, 558.0, 0.00, 0.0
1.27, 608.0, 22.15, 608.0, 404.45, 608.0, 1469.96, 608.0, 6.07, 559.0, 117.75, 559.0, 0.00, 0.0
1.26, 609.0, 22.04, 609.0, 410.40, 609.0, 1491.58, 609.0, 10.57, 560.0, 205.20, 560.0, 0.00, 0.0
1.25, 610.0, 21.93, 610.0, 416.60, 610.0, 1514.12, 610.0, 23.32, 561.0, 452.58, 561.0, 0.00, 0.0
