Program ID: "SimCCT" -Solid State Phase Transformation (SSPT) tool, v1.25 beta (4th March 2019) v2.21 13th Aug 2018
 
Continuous Cooling Transformation (CCT) results for the following conditions
 
Material Composition ID: enter alloy name/ID
 
Li 1998 used (suspect!)
 
Ae1: 701
Ae3: 845.374498536004
% nuleation at start: 1
% nuleation at finish: 99.9
 
ASTM median prior grain size: 8.0
Diameter prior grain size: 0.02209 mm
 
     Ferrite-nuc,, Ferrite-comp,, Pearlite-nuc,, Pearlite-comp,, Bainite-nuc,, Bainite-comp,, Martensite-nuc
Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,
13334.368, 835.0, 295837.777, 835.0, 0.000, 0.0, 0.000, 0.0, 16377.937, 561.0, 436035.285, 561.0, 0.000, 0.0
16001.242, 835.0, 349458.374, 836.0, 0.000, 0.0, 0.000, 0.0, 19653.525, 561.0, 523242.342, 561.0, 0.000, 0.0
18901.467, 836.0, 419350.049, 836.0, 0.000, 0.0, 0.000, 0.0, 23584.230, 561.0, 626033.145, 562.0, 0.000, 0.0
22681.761, 836.0, 495232.439, 837.0, 0.000, 0.0, 0.000, 0.0, 28301.076, 561.0, 751239.774, 562.0, 0.000, 0.0
26786.079, 837.0, 594278.927, 837.0, 0.000, 0.0, 0.000, 0.0, 33860.814, 562.0, 901487.729, 562.0, 0.000, 0.0
32143.295, 837.0, 713134.713, 837.0, 0.000, 0.0, 0.000, 0.0, 40632.976, 562.0, 1081785.275, 562.0, 0.000, 0.0
38571.954, 837.0, 841959.048, 838.0, 0.000, 0.0, 0.000, 0.0, 48759.572, 562.0, 1298142.330, 562.0, 0.000, 0.0
45539.791, 838.0, 1010350.857, 838.0, 0.000, 0.0, 0.000, 0.0, 58511.486, 562.0, 1557770.796, 562.0, 0.000, 0.0
54647.749, 838.0, 1212421.029, 838.0, 0.000, 0.0, 0.000, 0.0, 70213.783, 562.0, 1869324.956, 562.0, 0.000, 0.0
65577.299, 838.0, 1431054.329, 839.0, 0.000, 0.0, 0.000, 0.0, 84256.540, 562.0, 2243189.947, 562.0, 0.000, 0.0
77402.713, 839.0, 1717265.195, 839.0, 0.000, 0.0, 0.000, 0.0, 101107.848, 562.0, 2691827.936, 562.0, 0.000, 0.0
92883.256, 839.0, 2060718.234, 839.0, 0.000, 0.0, 0.000, 0.0, 121329.418, 562.0, 3230193.523, 562.0, 0.000, 0.0
111459.907, 839.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 145595.301, 562.0, 3876232.228, 562.0, 0.000, 0.0
131522.690, 840.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 174714.361, 562.0, 4651478.674, 562.0, 0.000, 0.0
157827.229, 840.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 209657.234, 562.0, 5581774.408, 562.0, 0.000, 0.0
189392.674, 840.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 251588.680, 562.0, 6698129.290, 562.0, 0.000, 0.0
227271.209, 840.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 301906.417, 562.0, 8037755.148, 562.0, 0.000, 0.0
268102.986, 841.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 362287.700, 562.0, 9645306.177, 562.0, 0.000, 0.0
321723.583, 841.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 434745.240, 562.0, 11574367.413, 562.0, 0.000, 0.0
386068.299, 841.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 521694.288, 562.0, 0.000, 0.0, 0.000, 0.0
463281.959, 841.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 626033.145, 562.0, 0.000, 0.0, 0.000, 0.0
555938.351, 841.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 751239.774, 562.0, 0.000, 0.0, 0.000, 0.0
655623.849, 842.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 901487.729, 562.0, 0.000, 0.0, 0.000, 0.0
786748.618, 842.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 1081785.275, 562.0, 0.000, 0.0, 0.000, 0.0
944098.342, 842.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 1298142.330, 562.0, 0.000, 0.0, 0.000, 0.0
1132918.010, 842.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 1557770.796, 562.0, 0.000, 0.0, 0.000, 0.0
1359501.613, 842.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 1869324.956, 562.0, 0.000, 0.0, 0.000, 0.0
1631401.935, 842.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 2243189.947, 562.0, 0.000, 0.0, 0.000, 0.0
1957682.322, 842.0, 0.000, 0.0, 0.000, 0.0, 0.000, 0.0, 2691827.936, 562.0, 0.000, 0.0, 0.000, 0.0
